-26	-25	-26	-25	-28	-32	-45	-43	-36	-22	-5	10	11	2	-3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	8	5	3	-1	-14	-27	-42	-44	-35	-21	-2	12	7	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	56	50	44	30	17	-2	-24	-41	-45	-36	-20	2	11	7	-2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	114	106	90	73	56	35	11	-21	-40	-45	-35	-17	8	10	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	169	157	140	117	100	78	53	16	-17	-42	-44	-32	-9	10	8	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	202	197	175	160	139	122	95	68	20	-14	-40	-43	-30	-4	9	4	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	217	198	198	181	171	152	140	110	80	24	-14	-41	-43	-25	3	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	169	173	173	179	172	172	162	154	128	85	30	-17	-42	-43	-16	6	7	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	77	87	106	125	143	151	165	170	165	139	85	24	-21	-45	-39	-5	8	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-87	-76	-44	-15	27	61	101	127	156	173	173	140	85	20	-24	-42	-28	4	10	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-292	-270	-237	-180	-133	-59	-5	54	99	145	170	181	138	85	16	-27	-43	-17	7	6	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-499	-496	-446	-396	-313	-245	-147	-78	-1	62	130	170	187	140	80	11	-32	-37	-6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-708	-696	-671	-603	-529	-437	-345	-241	-151	-56	33	121	179	187	139	68	-2	-42	-29	2	11	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-854	-852	-831	-791	-720	-638	-548	-440	-329	-223	-104	13	117	186	181	128	53	-14	-45	-15	6	5	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-902	-903	-901	-891	-852	-800	-724	-635	-526	-404	-280	-145	-5	112	179	173	110	35	-28	-41	-5	11	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-799	-811	-824	-856	-874	-867	-834	-787	-693	-590	-464	-335	-182	-29	112	170	165	95	17	-40	-29	4	9	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-514	-525	-571	-640	-725	-788	-826	-826	-800	-725	-638	-525	-389	-215	-37	117	170	154	78	-1	-43	-16	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-25	-49	-118	-231	-374	-524	-642	-726	-778	-787	-752	-691	-582	-432	-234	-29	121	173	140	56	-25	-40	-6	13	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
665	619	538	379	197	-37	-245	-437	-579	-711	-760	-773	-725	-622	-449	-234	-5	130	170	122	30	-42	-28	3	8	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1473	1450	1328	1173	938	673	363	77	-203	-430	-621	-722	-767	-744	-642	-455	-215	13	145	162	100	3	-47	-15	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2371	2319	2229	2046	1827	1527	1179	777	402	40	-264	-501	-657	-747	-748	-648	-449	-182	33	156	152	73	-26	-41	-5	11	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3171	3154	3064	2932	2724	2457	2093	1652	1183	731	311	-67	-360	-582	-719	-755	-648	-432	-145	62	165	139	44	-43	-29	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3785	3761	3737	3640	3521	3291	2993	2571	2091	1576	1077	579	148	-223	-511	-703	-754	-642	-389	-104	99	172	117	5	-48	-17	14	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3984	4018	4012	4044	3987	3905	3691	3414	2988	2506	1959	1416	839	344	-108	-465	-700	-755	-622	-335	-56	127	171	90	-25	-40	-4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3680	3680	3796	3884	4008	4036	4061	3938	3732	3337	2872	2301	1708	1070	507	-16	-430	-700	-748	-582	-280	-1	151	160	50	-46	-29	10	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2621	2701	2832	3076	3314	3600	3820	4014	4045	3924	3594	3146	2573	1929	1268	637	53	-419	-703	-744	-525	-223	54	172	140	8	-47	-16	11	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
833	890	1115	1430	1875	2363	2900	3383	3789	3991	3972	3732	3325	2775	2114	1428	744	94	-430	-719	-725	-464	-151	101	181	106	-26	-41	2	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1799	-1691	-1460	-1020	-446	303	1101	1948	2704	3349	3732	3861	3743	3426	2905	2266	1550	805	94	-465	-747	-691	-404	-78	143	175	56	-43	-28	13	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5089	-5022	-4714	-4249	-3508	-2614	-1526	-407	758	1799	2712	3307	3639	3673	3475	2993	2381	1629	827	53	-511	-767	-638	-329	-5	179	157	13	-43	-9	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8884	-8771	-8509	-7947	-7208	-6157	-4966	-3575	-2151	-654	708	1920	2772	3343	3554	3464	3048	2450	1666	805	-16	-582	-773	-590	-241	61	198	114	-25	-37	7	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-12731	-12652	-12365	-11870	-11103	-10126	-8879	-7430	-5780	-4024	-2195	-464	1050	2193	2990	3396	3404	3078	2486	1666	744	-108	-657	-752	-526	-147	125	197	60	-42	-25	10	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-16140	-16057	-15822	-15407	-14809	-13979	-12910	-11539	-9899	-8000	-5912	-3730	-1653	156	1587	2617	3208	3334	3090	2502	1629	637	-223	-722	-725	-440	-59	173	169	8	-45	-2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-18440	-18375	-18226	-17993	-17667	-17167	-16439	-15390	-13979	-12192	-10069	-7691	-5197	-2818	-731	977	2252	3010	3282	3090	2486	1550	507	-360	-760	-693	-345	27	198	112	-26	-39	12	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-18889	-18867	-18883	-18918	-18987	-18962	-18786	-18271	-17384	-15989	-14165	-11881	-9308	-6545	-3928	-1554	407	1940	2843	3247	3090	2450	1428	344	-501	-787	-635	-245	106	202	56	-40	-17	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-16783	-16868	-17105	-17498	-18056	-18651	-19157	-19436	-19298	-18680	-17486	-15737	-13423	-10712	-7766	-4930	-2291	-77	1650	2727	3235	3090	2381	1268	148	-621	-800	-548	-133	173	169	5	-43	4	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-11558	-11742	-12259	-13107	-14195	-15502	-16829	-18033	-18947	-19393	-19254	-18428	-16894	-14647	-11869	-8796	-5774	-2920	-466	1431	2678	3247	3078	2266	1070	-67	-711	-787	-437	-15	217	114	-25	-30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2899	-3138	-4013	-5267	-6994	-8955	-11207	-13424	-15583	-17351	-18624	-19145	-18862	-17630	-15540	-12761	-9655	-6470	-3432	-761	1289	2678	3282	3048	2114	839	-264	-778	-724	-313	87	213	50	-42	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9294	8874	7816	6066	3871	1175	-1844	-5190	-8580	-11893	-14787	-17047	-18421	-18757	-17962	-16097	-13441	-10324	-7030	-3805	-992	1245	2727	3334	2993	1929	579	-430	-826	-638	-180	169	169	3	-43	10	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24413	24024	22710	20732	18056	14874	11082	6849	2192	-2574	-7234	-11402	-14789	-17128	-18199	-17933	-16381	-13910	-10822	-7455	-4062	-1115	1289	2843	3404	2905	1708	311	-579	-834	-529	-44	213	106	-28	-20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41649	41168	39899	37769	34940	31384	27174	22191	16607	10532	4272	-1813	-7365	-11986	-15411	-17304	-17630	-16455	-14234	-11185	-7751	-4227	-1115	1431	3010	3464	2775	1416	40	-726	-800	-396	77	202	44	-42	4	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59275	58965	57740	55854	53057	49572	45149	39956	33766	26895	19384	11676	4082	-2882	-8858	-13387	-16179	-17113	-16407	-14418	-11450	-7912	-4290	-992	1650	3208	3475	2573	1077	-203	-826	-720	-237	178	157	-1	-32	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75443	75101	74359	72782	70607	67412	63458	58404	52417	45248	37243	28414	19295	10204	1779	-5555	-11217	-14909	-16493	-16261	-14505	-11585	-7973	-4227	-761	1940	3396	3426	2301	731	-437	-867	-603	-76	217	90	-32	-5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87286	87282	86856	86202	84732	82641	79482	75483	70243	63860	56059	47167	37188	26749	16245	6408	-2253	-9037	-13596	-15843	-16069	-14534	-11639	-7973	-4062	-466	2252	3554	3325	1959	402	-642	-852	-446	68	197	30	-43	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92246	92302	92655	92824	92800	92056	90658	88247	84850	80043	73757	65752	56231	45385	33794	22027	10818	942	-6924	-12289	-15216	-15856	-14539	-11627	-7912	-3805	-77	2617	3673	3146	1576	77	-788	-791	-270	169	140	-14	-21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87026	87436	88369	89845	91318	92722	93550	93756	92944	90964	87236	81614	73856	64146	52726	40227	27333	14915	3900	-4934	-11107	-14676	-15706	-14541	-11639	-7751	-3432	407	2990	3743	2872	1183	-245	-874	-671	-87	198	73	-45	4	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69167	69682	71504	74115	77617	81335	85230	88642	91512	93180	93422	91463	87187	80204	70752	59068	45943	32099	18633	6576	-3145	-10109	-14263	-15647	-14541	-11585	-7455	-2920	977	3343	3732	2506	777	-524	-891	-496	77	175	17	-35	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36245	37184	39547	43664	48984	55584	62675	70170	77208	83690	88740	92038	92634	90366	84681	75959	64367	50865	36241	21874	8883	-1646	-9379	-14018	-15653	-14539	-11450	-7030	-2291	1587	3639	3594	2091	363	-725	-831	-292	173	117	-27	-7	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-12350	-11424	-8172	-2986	4463	13585	24366	35860	47890	59498	70495	79849	87017	90908	91256	87451	79835	68673	54983	39768	24609	10831	-474	-8841	-13895	-15647	-14534	-11185	-6470	-1554	2193	3861	3337	1652	-37	-856	-696	-76	198	56	-43	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-76489	-75216	-71519	-65107	-56090	-44401	-30552	-14861	1842	19123	36192	52517	66967	78693	86591	90076	88629	82460	71982	58271	42648	26837	12408	414	-8495	-13895	-15706	-14505	-10822	-5774	-731	2772	3972	2988	1179	-374	-901	-499	87	160	-2	-22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-153217	-151897	-147675	-140558	-130232	-116850	-100384	-81448	-60390	-38019	-14821	8288	30617	50760	67683	80080	87184	88420	83994	74394	60843	44955	28679	13680	1028	-8369	-14018	-15856	-14418	-10324	-4930	156	3307	3924	2571	673	-640	-852	-270	173	100	-42	4	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-237777	-236303	-231948	-224429	-213669	-199376	-181672	-160551	-136555	-110024	-81816	-52436	-22939	5795	32047	54590	71827	82895	87076	84640	76052	62867	46845	30212	14602	1365	-8495	-14263	-16069	-14234	-9655	-3928	1050	3732	3732	2093	197	-824	-708	-44	181	35	-36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-322437	-321104	-316786	-309697	-299271	-285585	-268035	-246793	-221561	-193055	-161397	-127657	-92114	-56194	-20910	11613	40029	62318	77611	84921	84633	77197	64456	48348	31362	15141	1365	-8841	-14676	-16261	-13910	-8796	-2818	1920	3991	3414	1527	-231	-903	-496	106	139	-24	-5	-3	0	0	0	0	0	0	0	0	0	0	0	0	0
-397312	-396114	-392531	-386461	-377808	-366079	-350884	-331609	-308051	-280021	-248027	-212230	-173495	-132346	-90222	-48584	-9732	24590	52118	71718	82352	84242	77976	65634	49498	32109	15312	1028	-9379	-15216	-16407	-13441	-7766	-1653	2712	4045	2993	938	-571	-854	-237	179	78	-44	14	0	0	0	0	0	0	0	0	0	0	0	0	0
-450189	-449403	-447088	-443186	-437542	-429714	-418981	-404548	-385616	-361827	-332850	-298970	-260379	-217754	-171732	-123989	-76287	-31242	8927	41759	65714	79605	83538	78407	66456	50302	32458	15141	414	-10109	-15843	-16455	-12761	-6545	-464	3349	3938	2457	379	-811	-696	-15	171	11	-22	2	0	0	0	0	0	0	0	0	0	0	0	0
-467563	-467542	-467109	-466577	-465406	-463435	-459495	-452813	-442075	-426403	-404950	-377468	-343806	-304190	-259027	-209175	-156506	-103227	-52232	-6341	31633	59767	76751	82630	78554	67008	50777	32458	14602	-474	-11107	-16493	-16381	-11869	-5197	708	3789	3691	1827	-118	-902	-446	125	122	-41	7	0	0	0	0	0	0	0	0	0	0	0	0
-435993	-436755	-439157	-442932	-447936	-453509	-458844	-462727	-463720	-460345	-451170	-435321	-412021	-381130	-342369	-296300	-243715	-187026	-128627	-72191	-20888	21892	54053	73897	81650	78530	67391	50946	32109	13680	-1646	-12289	-17113	-16097	-10712	-3730	1799	4014	3291	1173	-525	-852	-180	172	53	-35	6	0	0	0	0	0	0	0	0	0	0	0
-342848	-344847	-350487	-359816	-372142	-387095	-403675	-420774	-436674	-449518	-457361	-458453	-451539	-435510	-409903	-374137	-328736	-274728	-214913	-152206	-90897	-34592	12760	48693	71226	80696	78474	67600	50777	31362	12408	-3145	-13596	-17630	-15540	-9308	-2195	2704	4061	2724	538	-799	-671	27	152	-21	-5	-3	0	0	0	0	0	0	0	0	0	0
-179090	-182239	-191800	-207134	-227951	-253407	-282876	-315097	-348417	-380704	-409597	-432697	-447769	-453245	-447490	-429720	-399029	-355986	-301932	-240099	-173871	-108177	-47241	4437	43880	68908	79885	78432	67600	50302	30212	10831	-4934	-14909	-17933	-14647	-7691	-654	3383	3905	2046	-49	-903	-396	143	95	-45	13	0	0	0	0	0	0	0	0	0	0
59919	55213	42027	20082	-9275	-46090	-88971	-137465	-189433	-243315	-295995	-344957	-386987	-419677	-440638	-448159	-440593	-417136	-378186	-325552	-262568	-193554	-123846	-58637	-2886	39711	66988	79239	78415	67391	49498	28679	8883	-6924	-16179	-17962	-13423	-5912	758	3820	3521	1328	-514	-831	-133	172	16	-21	-1	0	0	0	0	0	0	0	0	0
370901	365389	348252	320760	282730	235505	179139	115190	44273	-31104	-108884	-185501	-257773	-322041	-375401	-414895	-438248	-443392	-429113	-395897	-345695	-282408	-211060	-137800	-68579	-9167	36274	65482	78892	78432	67008	48348	26837	6576	-9037	-17304	-17630	-11881	-4024	1948	4036	2932	619	-811	-603	61	140	-40	10	1	0	0	0	0	0	0	0	0
743210	736382	716902	684270	639755	583128	515824	437776	350572	255040	153983	49938	-52966	-151086	-240218	-316877	-377570	-419253	-439142	-435675	-409401	-362513	-299581	-226353	-149929	-77073	-14396	33624	64517	78892	78474	66456	46845	24609	3900	-11217	-18199	-16894	-10069	-2151	2900	3987	2229	-25	-901	-313	151	68	-36	4	0	0	0	0	0	0	0	0
1154229	1147324	1126025	1091033	1041989	979880	904587	817038	717259	606480	485956	358512	227324	96752	-28773	-144802	-246937	-331057	-392825	-428997	-437521	-419173	-376247	-314246	-239537	-160318	-84110	-18491	31810	64150	79239	78530	65634	44955	21874	942	-13387	-18757	-15737	-8000	-407	3600	3640	1450	-525	-791	-59	162	-17	-2	-2	0	0	0	0	0	0	0
1572255	1565136	1544508	1509334	1460374	1396908	1319808	1228292	1123160	1003859	871666	727621	574942	416944	258677	104803	-39293	-168423	-277148	-360360	-413805	-435361	-425566	-387307	-326579	-250754	-168860	-89663	-21357	30888	64517	79885	78554	64456	42648	18633	-2253	-15411	-18862	-14165	-5780	1101	4008	3064	665	-824	-529	101	110	-45	11	0	0	0	0	0	0	0
1952967	1947214	1928589	1897776	1853211	1795568	1723261	1636931	1534964	1417709	1283855	1134570	970507	795264	612237	427099	245141	72849	-83781	-217848	-323198	-394739	-430002	-429327	-396092	-336812	-259985	-175654	-93750	-23040	30888	65482	80696	78407	62867	39768	14915	-5555	-17128	-18428	-12192	-3575	2363	4044	2319	-49	-891	-245	165	20	-20	-3	0	0	0	0	0	0
2244618	2239933	2226979	2203802	2170795	2125528	2068233	1996461	1910148	1806634	1685520	1544485	1384487	1205710	1011968	807003	597333	388739	188913	4887	-154776	-282744	-372910	-422309	-430965	-402842	-345103	-267318	-180704	-96345	-23566	31810	66988	81650	77976	60843	36241	10818	-8858	-18421	-17486	-9899	-1526	3314	3737	1473	-571	-720	-5	154	-42	12	0	0	0	0	0	0
2386276	2384837	2379132	2369576	2353555	2330489	2297341	2253230	2194860	2120883	2027509	1913012	1774363	1611586	1424969	1218433	996305	765386	532514	306232	95436	-89840	-240490	-349515	-412948	-431064	-407892	-351672	-272863	-184229	-97605	-23040	33624	68908	82630	77197	58271	32099	6408	-11986	-19145	-15989	-7430	303	3884	3154	619	-856	-437	127	80	-35	2	0	0	0	0	0
2317076	2318742	2324319	2332019	2340902	2347764	2350699	2345860	2330940	2301515	2254537	2184962	2089395	1964026	1808266	1622368	1410205	1176464	928358	673790	422637	185837	-24516	-197639	-325294	-402660	-429982	-411599	-356676	-276874	-186301	-97605	-21357	36274	71226	83538	76052	54983	27333	1779	-14789	-19254	-13979	-4966	1875	4012	2371	-118	-852	-147	170	-14	2	1	0	0	0	0
1976988	1983636	2002186	2032530	2071601	2117635	2165986	2213759	2255587	2287888	2304440	2300676	2269608	2206724	2107111	1969624	1793914	1583948	1344510	1083564	810102	535998	274440	39826	-155293	-301157	-392131	-428247	-414344	-360410	-279517	-186981	-96345	-18491	39711	73897	84242	74394	50865	22027	-2882	-17047	-18680	-11539	-2614	3076	3761	1450	-640	-638	54	128	-44	7	0	0	0	0
1318249	1329588	1364238	1419698	1495064	1585923	1689343	1799288	1911603	2019232	2117232	2197346	2253430	2276623	2261242	2200599	2092962	1937170	1737342	1498204	1228939	939660	644868	359984	102069	-114478	-277886	-382037	-426362	-416411	-362993	-280868	-186301	-93750	-14396	43880	76751	84633	71982	45943	16245	-7365	-18624	-17384	-8879	-446	3796	3171	538	-874	-345	156	24	-17	-3	0	0	0
