4953	5044	4933	5034	4885	4781	4229	3714	2819	1960	743	-158	-909	-1071	-956	-430	70	301	107	-62	-29	5	0	0	0	0	0	0	0	0	0	0
5014	5068	5075	5201	5207	5219	4914	4490	3736	2883	1632	518	-533	-965	-1122	-656	-170	301	187	6	-70	24	1	0	0	0	0	0	0	0	0	0
4731	4667	4880	4947	5225	5293	5396	5036	4594	3719	2676	1277	106	-775	-1089	-934	-396	156	285	75	-87	15	-6	0	0	0	0	0	0	0	0	0
3872	3825	4135	4262	4723	4991	5446	5347	5205	4491	3668	2201	898	-360	-941	-1115	-654	-60	307	150	-54	-32	4	0	0	0	0	0	0	0	0	0
2402	2477	2771	3100	3641	4239	4945	5318	5449	5120	4487	3204	1791	270	-633	-1169	-869	-362	261	228	37	-76	24	1	0	0	0	0	0	0	0	0
335	573	797	1388	1953	2978	3873	4837	5244	5481	5071	4225	2696	1160	-199	-962	-1097	-623	51	306	115	-86	14	-6	0	0	0	0	0	0	0	0
-2314	-2023	-1792	-1020	-307	1013	2192	3688	4557	5344	5337	5008	3637	2148	446	-603	-1179	-880	-228	291	196	-38	-36	2	0	0	0	0	0	0	0	0
-5438	-5283	-4870	-4107	-3065	-1654	-32	1788	3356	4602	5280	5406	4539	3141	1312	-62	-1074	-1053	-582	190	255	65	-81	25	0	0	0	0	0	0	0	0
-9042	-9009	-8427	-7696	-6335	-4900	-2855	-795	1501	3225	4696	5334	5239	4017	2362	595	-664	-1183	-858	-87	310	156	-83	14	-4	0	0	0	0	0	0	0
-13036	-13088	-12405	-11663	-10112	-8619	-6308	-3991	-1092	1200	3454	4746	5519	4761	3437	1447	-55	-1116	-1077	-429	245	231	-24	-38	2	0	0	0	0	0	0	0
-17272	-17135	-16640	-15665	-14280	-12515	-10301	-7598	-4483	-1392	1413	3650	5148	5275	4333	2454	705	-812	-1165	-820	81	270	99	-84	24	0	0	0	0	0	0	0
-21287	-21038	-20671	-19594	-18401	-16535	-14498	-11576	-8366	-4631	-1297	1882	4150	5381	4967	3557	1583	-158	-1148	-1081	-259	287	193	-79	14	-3	0	0	0	0	0	0
-24849	-24453	-24231	-23171	-22249	-20438	-18656	-15754	-12615	-8447	-4645	-618	2422	4851	5239	4539	2552	699	-899	-1225	-653	174	260	-7	-41	0	0	0	0	0	0	0
-27247	-27126	-26710	-26147	-25228	-24005	-22264	-19957	-16777	-12790	-8361	-3926	149	3460	5115	5152	3610	1672	-355	-1182	-1051	-55	267	125	-88	24	0	0	0	0	0	0
-28310	-28323	-27936	-27787	-27171	-26552	-25193	-23556	-20726	-17141	-12463	-7743	-2845	1314	4352	5304	4588	2679	541	-973	-1264	-452	245	227	-77	14	-1	0	0	0	0	0
-27542	-27784	-27438	-27841	-27632	-27794	-27013	-26281	-24085	-21242	-16667	-11952	-6440	-1604	2830	4875	5304	3670	1644	-495	-1278	-878	74	275	8	-43	-1	0	0	0	0	0
-24683	-24675	-25000	-25509	-26349	-26965	-27482	-27390	-26596	-24424	-20845	-16075	-10668	-5000	277	3877	5384	4602	2747	299	-1062	-1256	-217	251	155	-90	21	0	0	0	0	0
-18998	-19026	-19833	-20821	-22531	-24033	-25770	-26811	-27478	-26538	-24242	-20041	-14989	-8934	-2989	2086	4828	5283	3808	1440	-617	-1376	-651	180	256	-74	14	0	0	0	0	0
-10396	-10410	-11889	-13304	-16046	-18485	-21696	-24011	-26427	-27036	-26538	-23381	-19194	-13137	-6971	-544	3465	5492	4648	2723	97	-1226	-1088	-39	288	25	-46	-4	0	0	0	0
1669	985	-518	-3084	-6279	-10382	-14556	-18933	-22720	-25751	-26930	-25921	-22614	-17557	-11130	-4211	1440	4833	5294	3874	1145	-788	-1402	-383	222	179	-92	20	0	0	0	0
16676	15695	13788	10413	6364	1001	-4587	-10773	-16428	-21800	-25279	-26711	-25102	-21421	-15467	-8443	-1462	3360	5441	4812	2465	-85	-1395	-841	102	285	-70	15	1	0	0	0
34476	33111	30965	26667	21962	15252	8397	283	-7223	-15142	-21101	-25472	-26082	-24473	-19518	-13098	-5122	930	4941	5338	3849	876	-1025	-1256	-167	289	41	-46	-5	0	0	0
54158	53283	50217	45855	39791	32626	23916	14669	4649	-5139	-14365	-21368	-25381	-25867	-23157	-17448	-9698	-2185	3326	5453	4891	2128	-348	-1483	-554	185	209	-91	16	0	0	0
75539	74734	71328	66607	59849	51972	42136	31524	19602	7681	-4391	-14485	-22043	-25479	-25446	-21379	-14461	-6109	790	4869	5557	3560	623	-1306	-1010	11	309	-67	17	1	0	0
97159	96598	92948	88231	80883	72778	62074	50583	36979	23323	8581	-4474	-15891	-22691	-26057	-24280	-19177	-10576	-2770	3444	5532	4900	1787	-701	-1383	-300	289	61	-46	-7	0	0
118132	116983	114173	108927	102220	93478	83191	70574	56589	40927	24675	8241	-6304	-17504	-24136	-25995	-22898	-15625	-6885	754	4927	5680	3174	239	-1479	-715	134	231	-90	15	0	0
136093	134940	132690	127829	121751	113390	103635	91112	76987	60463	42945	24068	6375	-9019	-19586	-25453	-25415	-20317	-11581	-2887	3399	5830	4579	1450	-1112	-1158	-93	331	-62	20	1	0
149258	148166	146764	142701	137865	130451	122052	110398	97093	80563	62690	42146	21980	2611	-12004	-22424	-26065	-24257	-16410	-7470	929	5064	5730	2772	-242	-1454	-441	276	76	-43	-7	0
155204	155121	153902	152002	148252	143338	136302	127272	115098	100420	82515	62143	39717	17718	-1562	-16060	-24664	-26347	-21265	-12328	-2890	3518	6036	4182	946	-1405	-874	72	258	-88	13	0
152356	152896	152637	152886	151349	149320	145005	139228	129866	117877	101647	82388	59312	35412	12236	-6541	-20217	-26344	-25033	-17333	-7553	931	5497	5435	2361	-816	-1274	-209	344	-60	23	0
138511	139581	140682	143378	144892	146472	145912	144441	139278	131313	118278	101595	79500	55037	28948	6281	-12527	-23576	-27186	-21862	-12887	-2635	3789	6200	3747	314	-1473	-584	258	92	-41	-6
112050	112946	116408	121162	127088	132416	137317	140544	141546	138399	130874	117743	99107	75101	48255	21789	-1120	-17998	-26556	-25690	-18037	-7454	1193	5868	5065	1740	-1243	-1012	-3	274	-89	12
