16	19	13	2	-19	-35	-46	-38	-26	-4	7	7	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	55	55	36	16	-18	-33	-46	-36	-21	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	97	89	73	54	19	-15	-38	-39	-34	-9	4	7	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	147	131	119	97	64	15	-17	-38	-39	-26	0	8	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	175	158	155	131	108	59	15	-27	-37	-38	-10	4	5	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	192	192	178	173	147	113	56	5	-28	-37	-26	-2	8	-4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	183	189	180	182	172	153	98	45	-8	-29	-38	-11	4	4	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	156	162	172	178	189	186	150	95	33	-12	-36	-25	-3	8	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	84	92	121	135	169	180	183	135	80	13	-21	-38	-9	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-36	-25	4	34	80	122	165	195	180	127	58	1	-34	-24	-2	9	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-174	-173	-132	-91	-25	30	104	160	194	162	103	35	-12	-34	-8	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-337	-332	-293	-231	-156	-80	17	103	177	182	150	76	16	-32	-22	0	8	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-517	-499	-472	-398	-324	-224	-124	1	100	174	171	122	51	-6	-33	-9	11	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-677	-660	-632	-567	-488	-378	-268	-137	0	123	168	160	93	24	-31	-23	1	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-793	-792	-757	-723	-644	-553	-435	-309	-148	14	132	167	129	62	-9	-33	-11	11	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-852	-852	-832	-819	-761	-695	-590	-476	-310	-131	54	138	157	100	29	-34	-22	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-820	-816	-826	-837	-827	-789	-731	-634	-493	-303	-93	71	147	128	68	-10	-35	-10	12	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-669	-671	-715	-742	-800	-810	-808	-745	-649	-476	-265	-37	100	146	109	33	-32	-24	7	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-369	-401	-457	-537	-638	-736	-788	-795	-760	-646	-455	-204	0	127	128	77	-11	-33	-9	11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	11	-65	-202	-353	-531	-659	-756	-786	-759	-616	-389	-122	61	141	119	37	-32	-25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607	561	463	288	79	-170	-387	-588	-711	-790	-743	-576	-299	-59	108	135	87	-12	-33	-4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1242	1219	1079	889	617	330	3	-274	-532	-701	-779	-705	-482	-196	30	132	129	35	-32	-26	11	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1932	1800	1581	1294	963	564	182	-190	-483	-704	-761	-652	-374	-109	89	137	95	-11	-34	-2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662	2620	2501	2286	2003	1649	1221	746	288	-129	-485	-701	-732	-549	-266	-5	122	137	37	-34	-26	11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3297	3243	3157	2972	2736	2379	1970	1433	911	362	-103	-512	-711	-692	-442	-162	67	144	97	-12	-38	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3693	3676	3602	3506	3316	3040	2649	2161	1581	981	394	-155	-558	-727	-604	-336	-38	115	146	33	-31	-21	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3841	3843	3829	3826	3734	3570	3272	2867	2308	1693	1009	351	-249	-631	-713	-503	-209	44	147	100	-11	-38	6	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3563	3595	3658	3757	3807	3798	3658	3405	2954	2386	1684	965	211	-372	-699	-639	-392	-76	110	158	37	-32	-17	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2852	2903	3070	3260	3513	3669	3771	3706	3478	2998	2398	1629	825	40	-513	-712	-561	-256	20	158	100	-10	-38	9	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1564	1652	1899	2236	2646	3060	3416	3628	3668	3430	2968	2292	1498	603	-154	-636	-670	-444	-107	108	165	35	-34	-10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-237	-114	197	671	1250	1930	2571	3117	3482	3581	3364	2893	2184	1291	365	-374	-692	-612	-294	-1	163	100	-9	-34	12	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2600	-2452	-2094	-1487	-738	186	1116	2040	2758	3283	3421	3269	2745	2006	1003	84	-553	-680	-494	-145	102	166	37	-36	-3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5335	-5211	-4801	-4126	-3217	-2119	-871	368	1524	2478	3111	3339	3185	2639	1746	697	-207	-649	-652	-343	-20	173	97	-6	-26	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8403	-8291	-7866	-7160	-6146	-4907	-3437	-1901	-339	1065	2231	2963	3273	3062	2430	1413	342	-447	-698	-541	-188	102	165	33	-37	4	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-11501	-11381	-10999	-10310	-9284	-7989	-6412	-4625	-2738	-891	818	2121	2965	3240	2984	2156	1050	-33	-603	-689	-387	-41	179	95	-12	-18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-14385	-14267	-13964	-13342	-12426	-11165	-9613	-7708	-5625	-3392	-1247	682	2088	2986	3204	2800	1791	604	-337	-705	-582	-229	95	158	29	-39	9	-3	0	0	0	0	0	0	0	0	0	0	0	0	0
-16627	-16545	-16332	-15880	-15178	-14098	-12704	-10885	-8713	-6269	-3765	-1313	718	2237	3080	3206	2526	1376	167	-544	-717	-434	-61	173	87	-21	-11	2	0	0	0	0	0	0	0	0	0	0	0	0	0
-17878	-17858	-17753	-17576	-17161	-16465	-15375	-13849	-11810	-9389	-6669	-3890	-1277	879	2418	3181	3062	2155	867	-194	-707	-624	-268	93	146	24	-36	12	1	0	0	0	0	0	0	0	0	0	0	0	0
-17699	-17746	-17821	-17947	-17971	-17784	-17195	-16163	-14527	-12360	-9691	-6782	-3744	-1025	1228	2680	3290	2843	1711	373	-472	-742	-484	-78	163	77	-29	-1	-3	0	0	0	0	0	0	0	0	0	0	0	0
-15707	-15821	-16126	-16616	-17184	-17635	-17754	-17436	-16496	-14865	-12610	-9804	-6641	-3472	-634	1599	2969	3256	2499	1143	-48	-685	-661	-299	95	137	16	-30	8	0	0	0	0	0	0	0	0	0	0	0	0
-11615	-11768	-12363	-13246	-14429	-15603	-16632	-17194	-17246	-16476	-14960	-12601	-9648	-6267	-3004	-63	2107	3251	3119	2029	601	-400	-745	-528	-84	158	68	-37	7	-4	0	0	0	0	0	0	0	0	0	0	0
-5077	-5359	-6211	-7571	-9353	-11383	-13386	-15089	-16318	-16792	-16323	-14850	-12455	-9279	-5802	-2358	566	2630	3353	2818	1427	126	-650	-678	-315	102	129	1	-23	6	0	0	0	0	0	0	0	0	0	0	0
3799	3405	2293	487	-1906	-4758	-7804	-10785	-13378	-15343	-16281	-16076	-14633	-12124	-8741	-5089	-1530	1352	3103	3333	2342	846	-301	-732	-549	-78	147	62	-39	13	-1	0	0	0	0	0	0	0	0	0	0
14995	14486	13158	10908	7982	4329	261	-4047	-8112	-11753	-14383	-15822	-15791	-14383	-11614	-8089	-4204	-642	2125	3385	3099	1727	315	-587	-690	-321	102	119	-12	-12	-1	0	0	0	0	0	0	0	0	0	0
27882	27383	25806	23314	19891	15650	10610	5143	-496	-5779	-10358	-13659	-15486	-15551	-13964	-10970	-7193	-3158	438	2829	3510	2637	1118	-184	-707	-566	-61	144	51	-38	14	0	0	0	0	0	0	0	0	0	0
42040	41497	39834	37177	33455	28756	23038	16526	9548	2628	-3867	-9274	-13215	-15245	-15321	-13449	-10250	-6134	-1998	1484	3326	3355	2020	505	-524	-703	-315	108	109	-28	-2	-3	0	0	0	0	0	0	0	0	0
56220	55708	54085	51454	47690	42834	36749	29580	21582	13264	5017	-2511	-8688	-13006	-15168	-15015	-12871	-9256	-4894	-624	2440	3614	2911	1368	-69	-684	-567	-41	137	35	-33	11	0	0	0	0	0	0	0	0	0
69443	68925	67574	65092	61670	56916	50970	43570	35120	25761	16178	6697	-1666	-8499	-13066	-15208	-14693	-12187	-8093	-3471	696	3163	3530	2282	665	-451	-708	-299	110	100	-38	8	-1	0	0	0	0	0	0	0	0
79881	79527	78487	76589	73703	69639	64250	57376	49019	39398	28915	18096	7684	-1496	-8729	-13435	-15222	-14325	-11205	-6713	-1829	1906	3607	3119	1602	41	-660	-566	-20	135	13	-25	4	0	0	0	0	0	0	0	0
86164	86017	85476	84390	82468	79560	75362	69698	62291	53189	42621	31121	19235	7966	-1877	-9368	-13938	-15270	-13812	-10043	-5076	-261	2856	3611	2517	821	-394	-710	-268	115	93	-46	11	1	0	0	0	0	0	0	0
86277	86437	86517	86543	85990	84808	82442	78809	73243	65684	56027	44790	32263	19515	7411	-2792	-10377	-14488	-15293	-12992	-8606	-3215	1219	3490	3279	1790	140	-653	-549	-1	128	-8	-14	-3	0	0	0	0	0	0	0
78924	79235	80238	81500	82859	83774	84101	83133	80480	75428	67963	57985	46018	32573	19008	6293	-4184	-11533	-15105	-15116	-11960	-6807	-1379	2450	3616	2704	951	-340	-708	-229	122	76	-46	11	0	0	0	0	0	0	0
62229	62827	64751	67565	71072	74721	78243	80823	81911	80611	76472	69179	58952	46186	32031	17638	4541	-6010	-12825	-15703	-14605	-10505	-4709	417	3277	3372	1940	227	-651	-528	20	128	-27	0	-3	0	0	0	0	0	0
35403	36361	39260	43775	49716	56530	63719	70528	76159	79626	80065	76805	69791	59162	45718	30733	15718	2257	-7997	-14198	-16005	-13762	-8548	-2588	1930	3553	2853	1058	-304	-703	-188	132	58	-40	7	0	0	0	0	0	0
-2284	-898	2886	9284	17678	27947	39097	50669	61429	70605	76663	78898	76522	69722	58563	44443	28576	13057	-488	-10175	-15466	-15876	-12300	-6245	-471	2977	3435	2048	296	-653	-484	44	129	-38	10	1	0	0	0	0	0
-50150	-48537	-43706	-35644	-24640	-11081	4293	20648	37065	52329	65026	73783	77683	76192	69276	57552	42491	25884	9856	-3386	-12384	-16322	-15294	-10259	-3836	1346	3434	2957	1140	-290	-690	-145	141	33	-29	-1	0	0	0	0	0
-107294	-105446	-99688	-90195	-76822	-60249	-40943	-19890	2145	23717	43515	59741	71122	76556	75606	68298	55827	39742	22414	6241	-6467	-14391	-16713	-13923	-7769	-1383	2616	3455	2137	343	-660	-434	67	122	-46	12	0	0	0	0	0
-171088	-169046	-162585	-151909	-136731	-117701	-95094	-69888	-42754	-15142	11723	35841	55593	69236	75963	75039	67178	53553	36509	18453	2463	-9594	-15976	-16481	-11844	-5079	721	3277	3013	1207	-304	-678	-107	146	5	-14	-4	0	0	0	0
-238207	-235947	-229230	-217747	-201708	-181051	-156301	-127882	-96780	-63846	-30632	1318	29643	52503	68138	75572	74316	65508	50641	32507	14084	-1619	-12492	-17012	-15277	-9217	-2300	2231	3452	2185	365	-684	-387	89	103	-47	11	0	0	0	0
-303652	-301330	-294668	-283220	-267214	-246296	-220820	-190832	-157238	-120568	-82133	-43397	-6773	25467	50969	68123	75651	73739	63485	47237	27951	9365	-5769	-14935	-17236	-13254	-6270	77	3103	3028	1235	-340	-661	-76	157	-17	1	0	0	0	0
-361566	-359515	-353306	-342942	-328155	-308718	-284311	-254972	-220958	-182730	-141014	-97254	-53508	-12485	23097	50878	68829	76005	72815	60871	42905	22839	4234	-9677	-16764	-16323	-10534	-3192	1831	3415	2205	343	-707	-343	108	80	-38	2	0	0	0
-405096	-403549	-398473	-390210	-378179	-362085	-340987	-314868	-283107	-246050	-203768	-157503	-108768	-60501	-15471	22988	52422	70464	76714	71566	57562	37922	17217	-1016	-13166	-17560	-14450	-7366	-573	2922	3016	1242	-394	-624	-38	160	-33	9	0	0	0
-426998	-426038	-422984	-417980	-410396	-399653	-384587	-364445	-338246	-305598	-266219	-220702	-170185	-117050	-64479	-16030	24914	55124	72641	77035	69599	53185	32191	10979	-6088	-15919	-17063	-11700	-4040	1432	3355	2209	296	-732	-294	127	45	-24	-3	0	0
-419649	-419428	-419334	-418741	-417451	-414108	-407831	-396670	-379555	-354982	-322544	-281734	-233393	-178979	-121751	-65273	-13773	28821	58984	75133	77056	66788	48009	25684	4558	-10761	-17430	-15431	-8352	-1181	2759	3002	1235	-451	-582	-5	150	-45	12	0	0
-375669	-376777	-380207	-385437	-391960	-398378	-403293	-404464	-399887	-387576	-366342	-334942	-293354	-242333	-184382	-123139	-63258	-9237	34016	63451	77275	76214	62689	41785	18359	-1798	-14556	-17470	-12697	-4808	1087	3290	2219	227	-745	-256	147	15	-6	-2	0
-289249	-291913	-299584	-311800	-327577	-345712	-364168	-380485	-391882	-395886	-390225	-373207	-343552	-301235	-247668	-186216	-121324	-58316	-2670	40576	68319	79109	74301	57609	34492	10729	-7793	-16893	-16150	-9197	-1713	2645	2989	1207	-524	-541	30	127	-45	6	0
-156066	-160498	-172843	-192969	-219123	-250523	-284352	-318294	-348663	-372766	-387027	-389340	-377039	-349299	-306087	-250032	-185017	-116789	-51099	5400	47869	72838	79881	70921	51126	26160	3005	-12705	-17563	-13468	-5479	820	3248	2209	140	-742	-209	167	-15	7	-1
25150	19217	1578	-26497	-64110	-109260	-159865	-212766	-264607	-311456	-349712	-375609	-386164	-378855	-352618	-308368	-249515	-181060	-109323	-41659	15082	55612	77057	79401	66295	43234	17338	-4353	-15969	-16603	-9877	-2161	2549	2979	1140	-587	-494	61	95	-36	0
253146	245574	222998	186838	138089	78969	11549	-61003	-135368	-207089	-271980	-325411	-363502	-382367	-379639	-354430	-308754	-246618	-174395	-99460	-30487	25620	63137	80052	77278	59883	34062	8225	-10449	-17359	-14035	-6046	611	3214	2205	41	-717	-162	171	-35	15
